date,product_name,category,quantity_sold,price
2025-09-26,Anker,Charger,46,1427.0
2025-09-26,Belkin,Charger,50,349.0
2025-09-26,Samsung 45W,Charger,22,2363.0
2025-09-26,Apple 20W,Charger,53,1934.0
2025-09-26,Silicone Case,Accessory,28,132.0
2025-09-26,USB-C Cable,Accessory,21,1295.0
2025-09-26,Screen Protector,Accessory,57,448.0
2025-09-26,Power Bank,Accessory,28,569.0
2025-09-26,Sony Alpha,Camera,14,771.0
2025-09-26,Canon EOS,Camera,8,1950.0
2025-09-26,Fujifilm X,Camera,14,1291.0
2025-09-26,Nikon Z,Camera,11,261.0
2025-09-26,Samsung QLED,TV,8,2012.0
2025-09-26,LG OLED,TV,5,2409.0
2025-09-26,Sony Bravia,TV,6,2257.0
2025-09-26,TCL MiniLED,TV,2,2092.0
2025-09-26,PlayStation 5,Gaming Console,8,537.0
2025-09-26,Xbox Series X,Gaming Console,15,1554.0
2025-09-26,Nintendo Switch,Gaming Console,3,512.0
2025-09-26,DJI Mavic,Drone,4,1726.0
2025-09-26,DJI Mini,Drone,13,2425.0
2025-09-26,Autel Robotics,Drone,3,1427.0
2025-09-26,Ryze Tello,Drone,15,1238.0
2025-09-26,Meta Quest,VR Headset,3,2340.0
2025-09-26,PlayStation VR,VR Headset,7,712.0
2025-09-26,Valve Index,VR Headset,13,537.0
2025-09-26,HP Reverb,VR Headset,9,184.0
2025-09-26,Marshall Emberton,Speaker,6,1441.0
2025-09-26,Sonos One,Speaker,4,1979.0
2025-09-26,JBL Boombox,Speaker,12,2277.0
2025-09-26,Bose SoundLink,Speaker,12,1386.0
2025-09-26,BenQ 4K,Projector,17,2462.0
2025-09-26,Epson Home Cinema,Projector,8,2374.0
2025-09-26,ViewSonic,Projector,15,2154.0
2025-09-26,Optoma,Projector,4,1205.0
2025-09-27,iPhone Base,Smartphone,7,328.0
2025-09-27,iPhone Pro,Smartphone,14,2168.0
2025-09-27,iPhone Ultra,Smartphone,15,402.0
2025-09-27,Galaxy Base,Smartphone,16,1706.0
2025-09-27,Galaxy Pro,Smartphone,18,1283.0
2025-09-27,Galaxy Ultra,Smartphone,6,1048.0
2025-09-27,Pixel Base,Smartphone,7,779.0
2025-09-27,Pixel Pro,Smartphone,13,756.0
2025-09-27,Pixel Ultra,Smartphone,6,1453.0
2025-09-27,OnePlus Base,Smartphone,6,1526.0
2025-09-27,OnePlus Pro,Smartphone,17,1359.0
2025-09-27,OnePlus Ultra,Smartphone,17,1318.0
2025-09-27,Redmi Base,Smartphone,6,1307.0
2025-09-27,Redmi Pro,Smartphone,24,1711.0
2025-09-27,Redmi Ultra,Smartphone,5,860.0
2025-09-27,MacBook Base,Laptop,3,2280.0
2025-09-27,MacBook Pro,Laptop,7,1003.0
2025-09-27,MacBook Ultra,Laptop,13,1528.0
2025-09-27,XPS Base,Laptop,9,832.0
2025-09-27,XPS Pro,Laptop,7,1179.0
2025-09-27,XPS Ultra,Laptop,10,1168.0
2025-09-27,ThinkPad Base,Laptop,18,116.0
2025-09-27,ThinkPad Pro,Laptop,8,639.0
2025-09-27,ThinkPad Ultra,Laptop,7,2106.0
2025-09-27,ZenBook Base,Laptop,8,2467.0
2025-09-27,ZenBook Pro,Laptop,16,193.0
2025-09-27,ZenBook Ultra,Laptop,2,2203.0
2025-09-27,Razer Blade Base,Laptop,7,1929.0
2025-09-27,Razer Blade Pro,Laptop,12,819.0
2025-09-27,Razer Blade Ultra,Laptop,7,1692.0
2025-09-27,iPad Base,Tablet,22,228.0
2025-09-27,iPad Pro,Tablet,9,285.0
2025-09-27,iPad Ultra,Tablet,15,350.0
2025-09-27,Galaxy Tab Base,Tablet,7,1461.0
2025-09-27,Galaxy Tab Pro,Tablet,10,192.0
2025-09-27,Galaxy Tab Ultra,Tablet,8,482.0
2025-09-27,Surface Pro Base,Tablet,6,2327.0
2025-09-27,Surface Pro Pro,Tablet,21,2494.0
2025-09-27,Surface Pro Ultra,Tablet,17,1927.0
2025-09-27,Lenovo Tab Base,Tablet,3,330.0
2025-09-27,Lenovo Tab Pro,Tablet,4,247.0
2025-09-27,Lenovo Tab Ultra,Tablet,11,2016.0
2025-09-27,Sony,Headphones,24,1418.0
2025-09-27,Bose,Headphones,18,1325.0
2025-09-27,AirPods,Headphones,17,1549.0
2025-09-27,Sennheiser,Headphones,11,173.0
2025-09-27,JBL,Headphones,5,1509.0
2025-09-27,Apple Watch,Smartwatch,6,237.0
2025-09-27,Galaxy Watch,Smartwatch,5,2350.0
2025-09-27,Garmin,Smartwatch,4,1799.0
2025-09-27,Fitbit,Smartwatch,17,1089.0
2025-09-27,Anker,Charger,55,528.0
2025-09-27,Belkin,Charger,32,636.0
2025-09-27,Samsung 45W,Charger,28,2015.0
2025-09-27,Apple 20W,Charger,64,510.0
2025-09-27,Silicone Case,Accessory,23,199.0
2025-09-27,USB-C Cable,Accessory,47,141.0
2025-09-27,Screen Protector,Accessory,26,1235.0
2025-09-27,Power Bank,Accessory,19,1265.0
2025-09-27,Sony Alpha,Camera,16,1007.0
2025-09-27,Canon EOS,Camera,10,630.0
2025-09-27,Fujifilm X,Camera,25,347.0
2025-09-27,Nikon Z,Camera,16,1267.0
2025-09-27,Samsung QLED,TV,16,1142.0
2025-09-27,LG OLED,TV,9,1536.0
2025-09-27,Sony Bravia,TV,6,1027.0
2025-09-27,TCL MiniLED,TV,4,1655.0
2025-09-27,PlayStation 5,Gaming Console,6,1396.0
2025-09-27,Xbox Series X,Gaming Console,19,1832.0
2025-09-27,Nintendo Switch,Gaming Console,6,1714.0
2025-09-27,DJI Mavic,Drone,6,2119.0
2025-09-27,DJI Mini,Drone,19,1995.0
2025-09-27,Autel Robotics,Drone,5,1526.0
2025-09-27,Ryze Tello,Drone,24,1060.0
2025-09-27,Meta Quest,VR Headset,3,1955.0
2025-09-27,PlayStation VR,VR Headset,11,446.0
2025-09-27,Valve Index,VR Headset,12,118.0
2025-09-27,HP Reverb,VR Headset,14,422.0
2025-09-27,Marshall Emberton,Speaker,12,481.0
2025-09-27,Sonos One,Speaker,6,892.0
2025-09-27,JBL Boombox,Speaker,10,2345.0
2025-09-27,Bose SoundLink,Speaker,19,1731.0
2025-09-27,BenQ 4K,Projector,12,895.0
2025-09-27,Epson Home Cinema,Projector,7,824.0
2025-09-27,ViewSonic,Projector,11,1384.0
2025-09-27,Optoma,Projector,4,2100.0
2025-09-28,iPhone Base,Smartphone,11,412.0
2025-09-28,iPhone Pro,Smartphone,5,1330.0
2025-09-28,iPhone Ultra,Smartphone,19,2171.0
2025-09-28,Galaxy Base,Smartphone,13,2312.0
2025-09-28,Galaxy Pro,Smartphone,11,378.0
2025-09-28,Galaxy Ultra,Smartphone,9,191.0
2025-09-28,Pixel Base,Smartphone,10,2452.0
2025-09-28,Pixel Pro,Smartphone,13,1185.0
2025-09-28,Pixel Ultra,Smartphone,8,2302.0
2025-09-28,OnePlus Base,Smartphone,3,1458.0
2025-09-28,OnePlus Pro,Smartphone,12,1155.0
2025-09-28,OnePlus Ultra,Smartphone,12,2491.0
2025-09-28,Redmi Base,Smartphone,9,611.0
2025-09-28,Redmi Pro,Smartphone,23,1267.0
2025-09-28,Redmi Ultra,Smartphone,11,516.0
2025-09-28,MacBook Base,Laptop,3,756.0
2025-09-28,MacBook Pro,Laptop,6,112.0
2025-09-28,MacBook Ultra,Laptop,14,1619.0
2025-09-28,XPS Base,Laptop,16,1121.0
2025-09-28,XPS Pro,Laptop,4,1209.0
2025-09-28,XPS Ultra,Laptop,6,936.0
2025-09-28,ThinkPad Base,Laptop,20,2328.0
2025-09-28,ThinkPad Pro,Laptop,8,1434.0
2025-09-28,ThinkPad Ultra,Laptop,6,1150.0
2025-09-28,ZenBook Base,Laptop,6,947.0
2025-09-28,ZenBook Pro,Laptop,11,2141.0
2025-09-28,ZenBook Ultra,Laptop,4,109.0
2025-09-28,Razer Blade Base,Laptop,8,1362.0
2025-09-28,Razer Blade Pro,Laptop,27,643.0
2025-09-28,Razer Blade Ultra,Laptop,4,1518.0
2025-09-28,iPad Base,Tablet,18,2024.0
2025-09-28,iPad Pro,Tablet,9,1384.0
2025-09-28,iPad Ultra,Tablet,16,1089.0
2025-09-28,Galaxy Tab Base,Tablet,7,604.0
2025-09-28,Galaxy Tab Pro,Tablet,10,1239.0
2025-09-28,Galaxy Tab Ultra,Tablet,8,1350.0
2025-09-28,Surface Pro Base,Tablet,3,179.0
2025-09-28,Surface Pro Pro,Tablet,16,2002.0
2025-09-28,Surface Pro Ultra,Tablet,10,365.0
2025-09-28,Lenovo Tab Base,Tablet,4,2002.0
2025-09-28,Lenovo Tab Pro,Tablet,3,1239.0
2025-09-28,Lenovo Tab Ultra,Tablet,10,1636.0
2025-09-28,Sony,Headphones,23,1409.0
2025-09-28,Bose,Headphones,23,1832.0
2025-09-28,AirPods,Headphones,17,411.0
2025-09-28,Sennheiser,Headphones,5,1062.0
2025-09-28,JBL,Headphones,4,2315.0
2025-09-28,Apple Watch,Smartwatch,9,1152.0
2025-09-28,Galaxy Watch,Smartwatch,4,2408.0
2025-09-28,Garmin,Smartwatch,5,697.0
2025-09-28,Fitbit,Smartwatch,18,1820.0
2025-09-28,Anker,Charger,56,1353.0
2025-09-28,Belkin,Charger,72,1966.0
2025-09-28,Samsung 45W,Charger,27,288.0
2025-09-28,Apple 20W,Charger,54,2360.0
2025-09-28,Silicone Case,Accessory,52,1984.0
2025-09-28,USB-C Cable,Accessory,48,1326.0
2025-09-28,Screen Protector,Accessory,49,1097.0
2025-09-28,Power Bank,Accessory,29,354.0
2025-09-28,Sony Alpha,Camera,17,2416.0
2025-09-28,Canon EOS,Camera,12,752.0
2025-09-28,Fujifilm X,Camera,17,2281.0
2025-09-28,Nikon Z,Camera,16,2161.0
2025-09-28,Samsung QLED,TV,15,693.0
2025-09-28,LG OLED,TV,9,2018.0
2025-09-28,Sony Bravia,TV,8,573.0
2025-09-28,TCL MiniLED,TV,3,815.0
2025-09-28,PlayStation 5,Gaming Console,7,283.0
2025-09-28,Xbox Series X,Gaming Console,9,2178.0
2025-09-28,Nintendo Switch,Gaming Console,5,1442.0
2025-09-28,DJI Mavic,Drone,9,1225.0
2025-09-28,DJI Mini,Drone,25,649.0
2025-09-28,Autel Robotics,Drone,6,1493.0
2025-09-28,Ryze Tello,Drone,21,282.0
2025-09-28,Meta Quest,VR Headset,5,1375.0
2025-09-28,PlayStation VR,VR Headset,14,953.0
2025-09-28,Valve Index,VR Headset,15,1933.0
2025-09-28,HP Reverb,VR Headset,17,644.0
2025-09-28,Marshall Emberton,Speaker,10,2272.0
2025-09-28,Sonos One,Speaker,7,2351.0
2025-09-28,JBL Boombox,Speaker,14,1925.0
2025-09-28,Bose SoundLink,Speaker,19,1131.0
2025-09-28,BenQ 4K,Projector,10,2328.0
2025-09-28,Epson Home Cinema,Projector,16,1756.0
2025-09-28,ViewSonic,Projector,15,1925.0
2025-09-28,Optoma,Projector,3,457.0
2025-09-29,iPhone Base,Smartphone,4,453.0
2025-09-29,iPhone Pro,Smartphone,14,141.0
2025-09-29,iPhone Ultra,Smartphone,11,1511.0
2025-09-29,Galaxy Base,Smartphone,6,1185.0
2025-09-29,Galaxy Pro,Smartphone,8,1891.0
2025-09-29,Galaxy Ultra,Smartphone,7,1315.0
2025-09-29,Pixel Base,Smartphone,7,204.0
2025-09-29,Pixel Pro,Smartphone,9,2250.0
2025-09-29,Pixel Ultra,Smartphone,6,155.0
2025-09-29,OnePlus Base,Smartphone,3,2369.0
2025-09-29,OnePlus Pro,Smartphone,9,468.0
2025-09-29,OnePlus Ultra,Smartphone,9,1463.0
2025-09-29,Redmi Base,Smartphone,3,2224.0
2025-09-29,Redmi Pro,Smartphone,21,1833.0
2025-09-29,Redmi Ultra,Smartphone,6,233.0
2025-09-29,MacBook Base,Laptop,1,355.0
2025-09-29,MacBook Pro,Laptop,6,2092.0
2025-09-29,MacBook Ultra,Laptop,10,1737.0
2025-09-29,XPS Base,Laptop,8,1052.0
2025-09-29,XPS Pro,Laptop,3,269.0
2025-09-29,XPS Ultra,Laptop,5,618.0
2025-09-29,ThinkPad Base,Laptop,18,1883.0
2025-09-29,ThinkPad Pro,Laptop,6,2062.0
2025-09-29,ThinkPad Ultra,Laptop,5,2296.0
2025-09-29,ZenBook Base,Laptop,4,167.0
2025-09-29,ZenBook Pro,Laptop,11,2278.0
2025-09-29,ZenBook Ultra,Laptop,3,2406.0
2025-09-29,Razer Blade Base,Laptop,5,1999.0
2025-09-29,Razer Blade Pro,Laptop,13,2389.0
2025-09-29,Razer Blade Ultra,Laptop,4,923.0
2025-09-29,iPad Base,Tablet,13,484.0
2025-09-29,iPad Pro,Tablet,10,994.0
2025-09-29,iPad Ultra,Tablet,8,671.0
2025-09-29,Galaxy Tab Base,Tablet,5,518.0
2025-09-29,Galaxy Tab Pro,Tablet,8,958.0
2025-09-29,Galaxy Tab Ultra,Tablet,3,1927.0
2025-09-29,Surface Pro Base,Tablet,4,1349.0
2025-09-29,Surface Pro Pro,Tablet,11,211.0
2025-09-29,Surface Pro Ultra,Tablet,5,1357.0
2025-09-29,Lenovo Tab Base,Tablet,2,879.0
2025-09-29,Lenovo Tab Pro,Tablet,3,1273.0
2025-09-29,Lenovo Tab Ultra,Tablet,5,177.0
2025-09-29,Sony,Headphones,18,1291.0
2025-09-29,Bose,Headphones,10,166.0
2025-09-29,AirPods,Headphones,10,1053.0
2025-09-29,Sennheiser,Headphones,5,1849.0
2025-09-29,JBL,Headphones,2,1472.0
2025-09-29,Apple Watch,Smartwatch,7,160.0
2025-09-29,Galaxy Watch,Smartwatch,4,1913.0
2025-09-29,Garmin,Smartwatch,1,357.0
2025-09-29,Fitbit,Smartwatch,14,633.0
2025-09-29,Anker,Charger,40,700.0
2025-09-29,Belkin,Charger,29,1975.0
2025-09-29,Samsung 45W,Charger,15,109.0
2025-09-29,Apple 20W,Charger,42,592.0
2025-09-29,Silicone Case,Accessory,48,1266.0
2025-09-29,USB-C Cable,Accessory,26,2346.0
2025-09-29,Screen Protector,Accessory,55,391.0
2025-09-29,Power Bank,Accessory,20,968.0
2025-09-29,Sony Alpha,Camera,14,1368.0
2025-09-29,Canon EOS,Camera,8,2103.0
2025-09-29,Fujifilm X,Camera,13,416.0
2025-09-29,Nikon Z,Camera,11,1076.0
2025-09-29,Samsung QLED,TV,15,1057.0
2025-09-29,LG OLED,TV,8,1604.0
2025-09-29,Sony Bravia,TV,6,1335.0
2025-09-29,TCL MiniLED,TV,2,1016.0
2025-09-29,PlayStation 5,Gaming Console,6,1154.0
2025-09-29,Xbox Series X,Gaming Console,22,474.0
2025-09-29,Nintendo Switch,Gaming Console,5,849.0
2025-09-29,DJI Mavic,Drone,5,1080.0
2025-09-29,DJI Mini,Drone,9,1293.0
2025-09-29,Autel Robotics,Drone,2,2382.0
2025-09-29,Ryze Tello,Drone,15,1920.0
2025-09-29,Meta Quest,VR Headset,4,197.0
2025-09-29,PlayStation VR,VR Headset,8,1196.0
2025-09-29,Valve Index,VR Headset,10,497.0
2025-09-29,HP Reverb,VR Headset,6,800.0
2025-09-29,Marshall Emberton,Speaker,8,2349.0
2025-09-29,Sonos One,Speaker,4,2044.0
2025-09-29,JBL Boombox,Speaker,7,1196.0
2025-09-29,Bose SoundLink,Speaker,17,1134.0
2025-09-29,BenQ 4K,Projector,11,448.0
2025-09-29,Epson Home Cinema,Projector,10,1238.0
2025-09-29,ViewSonic,Projector,14,2452.0
2025-09-29,Optoma,Projector,2,2338.0
2025-09-30,iPhone Base,Smartphone,6,1590.0
2025-09-30,iPhone Pro,Smartphone,9,212.0
2025-09-30,iPhone Ultra,Smartphone,14,476.0
2025-09-30,Galaxy Base,Smartphone,9,1394.0
2025-09-30,Galaxy Pro,Smartphone,15,2221.0
2025-09-30,Galaxy Ultra,Smartphone,8,1145.0
2025-09-30,Pixel Base,Smartphone,5,1051.0
2025-09-30,Pixel Pro,Smartphone,8,471.0
2025-09-30,Pixel Ultra,Smartphone,6,1995.0
2025-09-30,OnePlus Base,Smartphone,2,2130.0
2025-09-30,OnePlus Pro,Smartphone,15,1970.0
2025-09-30,OnePlus Ultra,Smartphone,9,613.0
2025-09-30,Redmi Base,Smartphone,3,985.0
2025-09-30,Redmi Pro,Smartphone,15,318.0
2025-09-30,Redmi Ultra,Smartphone,7,547.0
2025-09-30,MacBook Base,Laptop,1,1501.0
2025-09-30,MacBook Pro,Laptop,5,1275.0
2025-09-30,MacBook Ultra,Laptop,12,2314.0
2025-09-30,XPS Base,Laptop,9,2095.0
2025-09-30,XPS Pro,Laptop,4,2064.0
2025-09-30,XPS Ultra,Laptop,4,1301.0
2025-09-30,ThinkPad Base,Laptop,12,644.0
2025-09-30,ThinkPad Pro,Laptop,5,2367.0
2025-09-30,ThinkPad Ultra,Laptop,4,1759.0
2025-09-30,ZenBook Base,Laptop,4,1129.0
2025-09-30,ZenBook Pro,Laptop,8,703.0
2025-09-30,ZenBook Ultra,Laptop,2,1641.0
2025-09-30,Razer Blade Base,Laptop,5,1753.0
2025-09-30,Razer Blade Pro,Laptop,7,2284.0
2025-09-30,Razer Blade Ultra,Laptop,3,2074.0
2025-09-30,iPad Base,Tablet,23,1317.0
2025-09-30,iPad Pro,Tablet,6,2154.0
2025-09-30,iPad Ultra,Tablet,15,911.0
2025-09-30,Galaxy Tab Base,Tablet,6,1700.0
2025-09-30,Galaxy Tab Pro,Tablet,5,843.0
2025-09-30,Galaxy Tab Ultra,Tablet,3,2177.0
2025-09-30,Surface Pro Base,Tablet,7,1135.0
2025-09-30,Surface Pro Pro,Tablet,14,1618.0
2025-09-30,Surface Pro Ultra,Tablet,8,1695.0
2025-09-30,Lenovo Tab Base,Tablet,2,1572.0
2025-09-30,Lenovo Tab Pro,Tablet,3,1642.0
2025-09-30,Lenovo Tab Ultra,Tablet,6,613.0
2025-09-30,Sony,Headphones,8,1321.0
2025-09-30,Bose,Headphones,15,1126.0
2025-09-30,AirPods,Headphones,15,382.0
2025-09-30,Sennheiser,Headphones,4,2149.0
2025-09-30,JBL,Headphones,1,2025.0
2025-09-30,Apple Watch,Smartwatch,6,1785.0
2025-09-30,Galaxy Watch,Smartwatch,3,1998.0
2025-09-30,Garmin,Smartwatch,1,1102.0
2025-09-30,Fitbit,Smartwatch,8,344.0
2025-09-30,Anker,Charger,46,509.0
2025-09-30,Belkin,Charger,28,1619.0
2025-09-30,Samsung 45W,Charger,19,1110.0
2025-09-30,Apple 20W,Charger,39,456.0
2025-09-30,Silicone Case,Accessory,26,1393.0
2025-09-30,USB-C Cable,Accessory,29,1313.0
2025-09-30,Screen Protector,Accessory,37,1721.0
2025-09-30,Power Bank,Accessory,17,997.0
2025-09-30,Sony Alpha,Camera,12,1295.0
2025-09-30,Canon EOS,Camera,7,2206.0
2025-09-30,Fujifilm X,Camera,14,2100.0
2025-09-30,Nikon Z,Camera,11,151.0
2025-09-30,Samsung QLED,TV,19,1321.0
2025-09-30,LG OLED,TV,7,1041.0
2025-09-30,Sony Bravia,TV,7,483.0
2025-09-30,TCL MiniLED,TV,2,1468.0
2025-09-30,PlayStation 5,Gaming Console,7,1103.0
2025-09-30,Xbox Series X,Gaming Console,12,315.0
2025-09-30,Nintendo Switch,Gaming Console,5,2203.0
2025-09-30,DJI Mavic,Drone,5,2111.0
2025-09-30,DJI Mini,Drone,14,1022.0
2025-09-30,Autel Robotics,Drone,4,333.0
2025-09-30,Ryze Tello,Drone,13,968.0
2025-09-30,Meta Quest,VR Headset,6,796.0
2025-09-30,PlayStation VR,VR Headset,7,1315.0
2025-09-30,Valve Index,VR Headset,9,2223.0
2025-09-30,HP Reverb,VR Headset,10,2493.0
2025-09-30,Marshall Emberton,Speaker,6,1186.0
2025-09-30,Sonos One,Speaker,3,1103.0
2025-09-30,JBL Boombox,Speaker,6,770.0
2025-09-30,Bose SoundLink,Speaker,13,525.0
2025-09-30,BenQ 4K,Projector,16,506.0
2025-09-30,Epson Home Cinema,Projector,9,870.0
2025-09-30,ViewSonic,Projector,14,1865.0
2025-09-30,Optoma,Projector,1,2375.0
2025-10-01,iPhone Base,Smartphone,9,2287.0
2025-10-01,iPhone Pro,Smartphone,22,2172.0
2025-10-01,iPhone Ultra,Smartphone,12,1448.0
2025-10-01,Galaxy Base,Smartphone,9,1872.0
2025-10-01,Galaxy Pro,Smartphone,20,2471.0
2025-10-01,Galaxy Ultra,Smartphone,13,2039.0
2025-10-01,Pixel Base,Smartphone,12,1387.0
2025-10-01,Pixel Pro,Smartphone,12,1231.0
2025-10-01,Pixel Ultra,Smartphone,9,2315.0
2025-10-01,OnePlus Base,Smartphone,7,733.0
2025-10-01,OnePlus Pro,Smartphone,20,1093.0
2025-10-01,OnePlus Ultra,Smartphone,17,1910.0
2025-10-01,Redmi Base,Smartphone,4,1906.0
2025-10-01,Redmi Pro,Smartphone,24,264.0
2025-10-01,Redmi Ultra,Smartphone,5,373.0
2025-10-01,MacBook Base,Laptop,3,1497.0
2025-10-01,MacBook Pro,Laptop,8,1767.0
2025-10-01,MacBook Ultra,Laptop,16,2383.0
2025-10-01,XPS Base,Laptop,14,1413.0
2025-10-01,XPS Pro,Laptop,7,1261.0
2025-10-01,XPS Ultra,Laptop,7,251.0
2025-10-01,ThinkPad Base,Laptop,26,1606.0
2025-10-01,ThinkPad Pro,Laptop,9,2484.0
2025-10-01,ThinkPad Ultra,Laptop,11,1649.0
2025-10-01,ZenBook Base,Laptop,7,773.0
2025-10-01,ZenBook Pro,Laptop,14,2148.0
2025-10-01,ZenBook Ultra,Laptop,4,1845.0
2025-10-01,Razer Blade Base,Laptop,7,894.0
2025-10-01,Razer Blade Pro,Laptop,18,1130.0
2025-10-01,Razer Blade Ultra,Laptop,4,2460.0
2025-10-01,iPad Base,Tablet,28,1054.0
2025-10-01,iPad Pro,Tablet,10,1893.0
2025-10-01,iPad Ultra,Tablet,17,1843.0
2025-10-01,Galaxy Tab Base,Tablet,12,276.0
2025-10-01,Galaxy Tab Pro,Tablet,10,1722.0
2025-10-01,Galaxy Tab Ultra,Tablet,9,1985.0
2025-10-01,Surface Pro Base,Tablet,9,1717.0
2025-10-01,Surface Pro Pro,Tablet,12,1080.0
2025-10-01,Surface Pro Ultra,Tablet,8,2076.0
2025-10-01,Lenovo Tab Base,Tablet,6,188.0
2025-10-01,Lenovo Tab Pro,Tablet,3,2111.0
2025-10-01,Lenovo Tab Ultra,Tablet,11,859.0
2025-10-01,Sony,Headphones,16,377.0
2025-10-01,Bose,Headphones,31,1591.0
2025-10-01,AirPods,Headphones,27,1936.0
2025-10-01,Sennheiser,Headphones,4,1171.0
2025-10-01,JBL,Headphones,4,127.0
2025-10-01,Apple Watch,Smartwatch,11,2237.0
2025-10-01,Galaxy Watch,Smartwatch,7,1448.0
2025-10-01,Garmin,Smartwatch,5,1566.0
2025-10-01,Fitbit,Smartwatch,20,407.0
2025-10-01,Anker,Charger,88,332.0
2025-10-01,Belkin,Charger,57,1727.0
2025-10-01,Samsung 45W,Charger,27,2005.0
2025-10-01,Apple 20W,Charger,59,370.0
2025-10-01,Silicone Case,Accessory,34,295.0
2025-10-01,USB-C Cable,Accessory,64,377.0
2025-10-01,Screen Protector,Accessory,53,1391.0
2025-10-01,Power Bank,Accessory,44,1895.0
2025-10-01,Sony Alpha,Camera,19,2216.0
2025-10-01,Canon EOS,Camera,9,1946.0
2025-10-01,Fujifilm X,Camera,11,1325.0
2025-10-01,Nikon Z,Camera,22,560.0
2025-10-01,Samsung QLED,TV,27,1467.0
2025-10-01,LG OLED,TV,7,561.0
2025-10-01,Sony Bravia,TV,5,448.0
2025-10-01,TCL MiniLED,TV,5,967.0
2025-10-01,PlayStation 5,Gaming Console,6,1673.0
2025-10-01,Xbox Series X,Gaming Console,29,380.0
2025-10-01,Nintendo Switch,Gaming Console,6,250.0
2025-10-01,DJI Mavic,Drone,6,507.0
2025-10-01,DJI Mini,Drone,23,1204.0
2025-10-01,Autel Robotics,Drone,4,1221.0
2025-10-01,Ryze Tello,Drone,18,2224.0
2025-10-01,Meta Quest,VR Headset,6,2251.0
2025-10-01,PlayStation VR,VR Headset,5,679.0
2025-10-01,Valve Index,VR Headset,24,607.0
2025-10-01,HP Reverb,VR Headset,14,1509.0
2025-10-01,Marshall Emberton,Speaker,8,353.0
2025-10-01,Sonos One,Speaker,4,2453.0
2025-10-01,JBL Boombox,Speaker,17,994.0
2025-10-01,Bose SoundLink,Speaker,22,2109.0
2025-10-01,BenQ 4K,Projector,32,861.0
2025-10-01,Epson Home Cinema,Projector,13,1694.0
2025-10-01,ViewSonic,Projector,20,1030.0
2025-10-01,Optoma,Projector,5,2492.0
2025-10-02,iPhone Base,Smartphone,13,1627.0
2025-10-02,iPhone Pro,Smartphone,30,1560.0
2025-10-02,iPhone Ultra,Smartphone,14,2133.0
2025-10-02,Galaxy Base,Smartphone,15,2275.0
2025-10-02,Galaxy Pro,Smartphone,18,277.0
2025-10-02,Galaxy Ultra,Smartphone,11,2203.0
2025-10-02,Pixel Base,Smartphone,11,568.0
2025-10-02,Pixel Pro,Smartphone,8,2493.0
2025-10-02,Pixel Ultra,Smartphone,10,265.0
2025-10-02,OnePlus Base,Smartphone,4,1485.0
2025-10-02,OnePlus Pro,Smartphone,14,1733.0
2025-10-02,OnePlus Ultra,Smartphone,25,661.0
2025-10-02,Redmi Base,Smartphone,8,511.0
2025-10-02,Redmi Pro,Smartphone,26,1028.0
2025-10-02,Redmi Ultra,Smartphone,5,1235.0
2025-10-02,MacBook Base,Laptop,3,794.0
2025-10-02,MacBook Pro,Laptop,11,1099.0
2025-10-02,MacBook Ultra,Laptop,15,588.0
2025-10-02,XPS Base,Laptop,12,1460.0
2025-10-02,XPS Pro,Laptop,7,1704.0
2025-10-02,XPS Ultra,Laptop,5,1767.0
2025-10-02,ThinkPad Base,Laptop,25,587.0
2025-10-02,ThinkPad Pro,Laptop,9,434.0
2025-10-02,ThinkPad Ultra,Laptop,9,2493.0
2025-10-02,ZenBook Base,Laptop,6,1512.0
2025-10-02,ZenBook Pro,Laptop,12,1890.0
2025-10-02,ZenBook Ultra,Laptop,3,501.0
2025-10-02,Razer Blade Base,Laptop,8,1803.0
2025-10-02,Razer Blade Pro,Laptop,18,1094.0
2025-10-02,Razer Blade Ultra,Laptop,7,130.0
2025-10-02,iPad Base,Tablet,22,929.0
2025-10-02,iPad Pro,Tablet,10,1191.0
2025-10-02,iPad Ultra,Tablet,18,352.0
2025-10-02,Galaxy Tab Base,Tablet,8,1148.0
2025-10-02,Galaxy Tab Pro,Tablet,14,1385.0
2025-10-02,Galaxy Tab Ultra,Tablet,7,174.0
2025-10-02,Surface Pro Base,Tablet,10,1206.0
2025-10-02,Surface Pro Pro,Tablet,23,1120.0
2025-10-02,Surface Pro Ultra,Tablet,16,2358.0
2025-10-02,Lenovo Tab Base,Tablet,6,2203.0
2025-10-02,Lenovo Tab Pro,Tablet,6,216.0
2025-10-02,Lenovo Tab Ultra,Tablet,7,1531.0
2025-10-02,Sony,Headphones,27,1065.0
2025-10-02,Bose,Headphones,33,1971.0
2025-10-02,AirPods,Headphones,24,381.0
2025-10-02,Sennheiser,Headphones,9,220.0
2025-10-02,JBL,Headphones,7,1094.0
2025-10-02,Apple Watch,Smartwatch,8,449.0
2025-10-02,Galaxy Watch,Smartwatch,5,1192.0
2025-10-02,Garmin,Smartwatch,4,1925.0
2025-10-02,Fitbit,Smartwatch,14,2265.0
2025-10-02,Anker,Charger,79,1932.0
2025-10-02,Belkin,Charger,52,383.0
2025-10-02,Samsung 45W,Charger,52,993.0
2025-10-02,Apple 20W,Charger,44,1363.0
2025-10-02,Silicone Case,Accessory,63,1285.0
2025-10-02,USB-C Cable,Accessory,40,1339.0
